,CustomerID,Recency,Frequency,Monetary,R,F,M,rfm_group,rfm_score,rfm_catrgory,Kmeans Cluster,Kmeans Cluster Category
2092,15201,87,69,1236.54,3,3,3,333,9,Silver,0,One
2093,15203,25,142,1827.8,2,4,4,244,10,Bronze,0,One
2094,15204,357,9,316.58,4,1,2,412,7,Gold,1,Two
2095,15205,85,37,653.24,3,2,2,322,7,Gold,0,One
2096,15206,10,9,420.3,1,1,2,112,4,Platinum,2,Three
2097,15208,1,42,870.12,1,3,3,133,7,Gold,2,Three
2098,15210,225,20,331.18,4,2,2,422,8,Gold,1,Two
2099,15211,60,52,894.41,3,3,3,333,9,Silver,0,One
2100,15212,241,5,101.8,4,1,1,411,6,Platinum,1,Two
2101,15213,318,24,328.35,4,2,2,422,8,Gold,1,Two
2102,15214,1,110,1661.44,1,4,3,143,8,Gold,3,Four
2103,15215,46,35,734.9399999999999,2,2,3,223,7,Gold,0,One
2104,15216,87,2,96.6,3,1,1,311,5,Platinum,1,Two
2105,15218,10,166,5756.889999999999,1,4,4,144,9,Silver,3,Four
2106,15219,176,9,305.75,4,1,1,411,6,Platinum,1,Two
2107,15220,51,117,1778.9599999999996,3,4,4,344,11,Bronze,0,One
2108,15221,366,5,403.25,4,1,2,412,7,Gold,1,Two
2109,15222,318,5,585.0,4,1,2,412,7,Gold,1,Two
2110,15223,225,20,755.75,4,2,3,423,9,Silver,1,Two
2111,15224,358,14,322.0799999999999,4,1,2,412,7,Gold,1,Two
2112,15225,234,23,409.40000000000003,4,2,2,422,8,Gold,1,Two
2113,15226,310,8,154.41,4,1,1,411,6,Platinum,1,Two
2114,15227,36,58,1219.4,2,3,3,233,8,Gold,0,One
2115,15228,66,125,3386.71,3,4,4,344,11,Bronze,0,One
2116,15230,239,23,429.59999999999997,4,2,2,422,8,Gold,1,Two
2117,15232,113,31,612.0600000000001,3,2,2,322,7,Gold,0,One
2118,15234,276,14,197.00000000000003,4,1,1,411,6,Platinum,1,Two
2119,15235,217,143,2247.51,4,4,4,444,12,Bronze,0,One
2120,15236,298,15,321.04999999999995,4,1,2,412,7,Gold,1,Two
2121,15237,1,99,1412.3200000000002,1,3,3,133,7,Gold,3,Four
2122,15238,29,50,1071.99,2,3,3,233,8,Gold,0,One
2123,15239,10,49,780.5899999999999,1,3,3,133,7,Gold,2,Three
2124,15240,44,78,1706.57,2,3,4,234,9,Silver,0,One
2125,15241,66,110,1756.44,3,4,4,344,11,Bronze,0,One
2126,15243,74,22,316.68,3,2,2,322,7,Gold,1,Two
2127,15244,65,34,631.5699999999999,3,2,2,322,7,Gold,0,One
2128,15245,134,89,2515.84,3,3,4,334,10,Bronze,0,One
2129,15246,238,33,514.15,4,2,2,422,8,Gold,1,Two
2130,15247,122,6,356.0,3,1,2,312,6,Platinum,1,Two
2131,15249,31,350,6688.459999999999,2,4,4,244,10,Bronze,3,Four
2132,15251,9,111,10484.99,1,4,4,144,9,Silver,3,Four
2133,15252,36,44,740.78,2,3,3,233,8,Gold,0,One
2134,15253,16,53,918.1999999999998,1,3,3,133,7,Gold,2,Three
2135,15254,127,18,300.36,3,2,1,321,6,Platinum,1,Two
2136,15255,66,47,890.85,3,3,3,333,9,Silver,0,One
2137,15256,148,6,98.45,4,1,1,411,6,Platinum,1,Two
2138,15257,283,7,317.15,4,1,2,412,7,Gold,1,Two
2139,15258,168,34,623.1600000000001,4,2,2,422,8,Gold,0,One
2140,15260,100,77,1810.77,3,3,4,334,10,Bronze,0,One
2141,15261,135,19,254.81999999999996,3,2,1,321,6,Platinum,1,Two
2142,15262,323,10,178.95000000000002,4,1,1,411,6,Platinum,1,Two
2143,15263,106,12,156.50999999999996,3,1,1,311,5,Platinum,1,Two
2144,15264,64,23,393.74000000000007,3,2,2,322,7,Gold,1,Two
2145,15265,151,82,1506.12,4,3,3,433,10,Bronze,0,One
2146,15266,338,6,119.30000000000001,4,1,1,411,6,Platinum,1,Two
2147,15267,22,11,1717.36,2,1,4,214,7,Gold,2,Three
2148,15269,23,2,408.8,2,1,2,212,5,Platinum,1,Two
2149,15270,15,41,2379.49,1,2,4,124,7,Gold,0,One
2150,15271,7,274,2507.07,1,4,4,144,9,Silver,3,Four
2151,15272,57,63,721.94,3,3,3,333,9,Silver,0,One
2152,15274,4,47,716.57,1,3,3,133,7,Gold,2,Three
2153,15275,37,41,615.14,2,2,2,222,6,Platinum,2,Three
2154,15276,66,52,135.31,3,3,1,331,7,Gold,1,Two
2155,15277,46,12,255.9,2,1,1,211,4,Platinum,1,Two
2156,15279,354,19,290.51,4,2,1,421,7,Gold,1,Two
2157,15280,172,16,113.12,4,1,1,411,6,Platinum,1,Two
2158,15281,58,139,2332.1499999999996,3,4,4,344,11,Bronze,0,One
2159,15286,49,3,240.55,2,1,1,211,4,Platinum,1,Two
2160,15287,22,20,486.69,2,2,2,222,6,Platinum,2,Three
2161,15288,43,88,2306.52,2,3,4,234,9,Silver,0,One
2162,15289,29,58,939.78,2,3,3,233,8,Gold,0,One
2163,15290,4,204,7943.219999999999,1,4,4,144,9,Silver,3,Four
2164,15291,25,103,4668.300000000001,2,4,4,244,10,Bronze,3,Four
2165,15292,201,25,180.94,4,2,1,421,7,Gold,1,Two
2166,15296,50,194,3672.8599999999997,2,4,4,244,10,Bronze,0,One
2167,15297,10,39,641.94,1,2,2,122,5,Platinum,2,Three
2168,15298,2,192,4799.9,1,4,4,144,9,Silver,3,Four
2169,15299,67,7,4507.01,3,1,4,314,8,Gold,0,One
2170,15300,64,28,496.43999999999994,3,2,2,322,7,Gold,0,One
2171,15301,50,243,5070.3499999999985,2,4,4,244,10,Bronze,3,Four
2172,15303,290,31,574.0199999999999,4,2,2,422,8,Gold,1,Two
2173,15304,60,23,694.4000000000001,3,2,3,323,8,Gold,0,One
2174,15306,64,58,1174.35,3,3,3,333,9,Silver,0,One
2175,15307,95,12,205.29999999999998,3,1,1,311,5,Platinum,1,Two
2176,15308,274,19,310.46999999999997,4,2,2,422,8,Gold,1,Two
2177,15311,1,2379,60767.899999999994,1,4,4,144,9,Silver,3,Four
2178,15312,75,47,924.85,3,3,3,333,9,Silver,0,One
2179,15313,110,1,52.0,3,1,1,311,5,Platinum,1,Two
2180,15314,199,24,327.96999999999997,4,2,2,422,8,Gold,1,Two
2181,15315,64,37,570.5,3,2,2,322,7,Gold,0,One
2182,15316,326,1,165.0,4,1,1,411,6,Platinum,1,Two
2183,15318,3,33,312.62,1,2,2,122,5,Platinum,2,Three
2184,15319,283,16,204.5,4,1,1,411,6,Platinum,1,Two
2185,15320,44,36,267.13000000000005,2,2,1,221,5,Platinum,2,Three
2186,15321,70,95,2748.3100000000004,3,3,4,334,10,Bronze,0,One
2187,15322,85,42,679.68,3,3,3,333,9,Silver,0,One
2188,15325,103,49,162.29000000000002,3,3,1,331,7,Gold,1,Two
2189,15326,333,29,311.7099999999999,4,2,2,422,8,Gold,1,Two
2190,15327,52,10,208.75,3,1,1,311,5,Platinum,1,Two
2191,15329,39,57,1049.7,2,3,3,233,8,Gold,0,One
2192,15330,32,13,714.9599999999999,2,1,3,213,6,Platinum,2,Three
2193,15332,366,35,1661.06,4,2,3,423,9,Silver,0,One
2194,15333,208,16,1028.56,4,1,3,413,8,Gold,1,Two
2195,15334,156,99,351.67,4,3,2,432,9,Silver,0,One
2196,15335,53,36,173.97,3,2,1,321,6,Platinum,1,Two
2197,15339,66,86,574.0699999999999,3,3,2,332,8,Gold,0,One
2198,15341,80,17,2020.52,3,1,4,314,8,Gold,0,One
2199,15342,129,24,406.09,3,2,2,322,7,Gold,1,Two
2200,15343,87,21,364.5,3,2,2,322,7,Gold,1,Two
2201,15344,1,26,563.9399999999999,1,2,2,122,5,Platinum,2,Three
2202,15345,45,20,393.53999999999996,2,2,2,222,6,Platinum,2,Three
2203,15346,332,17,252.42000000000002,4,1,1,411,6,Platinum,1,Two
2204,15347,366,5,201.59999999999997,4,1,1,411,6,Platinum,1,Two
2205,15348,72,9,158.04,3,1,1,311,5,Platinum,1,Two
2206,15349,158,72,473.81,4,3,2,432,9,Silver,0,One
2207,15350,373,5,115.64999999999999,4,1,1,411,6,Platinum,1,Two
2208,15351,12,225,1960.11,1,4,4,144,9,Silver,3,Four
2209,15353,254,63,777.0200000000001,4,3,3,433,10,Bronze,0,One
2210,15355,29,14,277.05000000000007,2,1,1,211,4,Platinum,2,Three
2211,15356,31,519,2766.5,2,4,4,244,10,Bronze,3,Four
2212,15358,4,551,8347.199999999999,1,4,4,144,9,Silver,3,Four
2213,15360,39,13,427.92999999999995,2,1,2,212,5,Platinum,2,Three
2214,15361,361,7,418.9200000000001,4,1,2,412,7,Gold,1,Two
2215,15363,372,16,326.0,4,1,2,412,7,Gold,1,Two
2216,15364,95,29,913.1900000000002,3,2,3,323,8,Gold,0,One
2217,15365,25,114,2314.32,2,4,4,244,10,Bronze,0,One
2218,15366,75,44,602.51,3,3,2,332,8,Gold,0,One
2219,15367,57,95,1877.5900000000004,3,3,4,334,10,Bronze,0,One
2220,15368,21,4,446.94000000000005,2,1,2,212,5,Platinum,2,Three
2221,15370,40,94,2386.05,2,3,4,234,9,Silver,0,One
2222,15372,137,27,2007.3999999999999,3,2,4,324,9,Silver,0,One
2223,15373,8,132,2415.9100000000003,1,4,4,144,9,Silver,3,Four
2224,15374,128,3,168.0,3,1,1,311,5,Platinum,1,Two
2225,15376,40,117,1233.3599999999997,2,4,3,243,9,Silver,0,One
2226,15379,169,194,3703.29,4,4,4,444,12,Bronze,0,One
2227,15380,8,36,1690.26,1,2,4,124,7,Gold,2,Three
2228,15381,213,8,596.85,4,1,2,412,7,Gold,1,Two
2229,15382,14,302,5955.709999999999,1,4,4,144,9,Silver,3,Four
2230,15384,169,41,642.41,4,2,2,422,8,Gold,0,One
2231,15385,40,12,316.88,2,1,2,212,5,Platinum,1,Two
2232,15386,186,31,394.14,4,2,2,422,8,Gold,1,Two
2233,15388,270,10,140.54,4,1,1,411,6,Platinum,1,Two
2234,15389,172,1,500.0,4,1,2,412,7,Gold,1,Two
2235,15392,4,84,1535.5299999999997,1,3,3,133,7,Gold,3,Four
2236,15393,16,12,231.85999999999999,1,1,1,111,3,Platinum,2,Three
2237,15394,9,85,2183.5400000000004,1,3,4,134,8,Gold,3,Four
2238,15395,325,7,107.45,4,1,1,411,6,Platinum,1,Two
2239,15396,112,14,288.17999999999995,3,1,1,311,5,Platinum,1,Two
2240,15397,289,6,94.0,4,1,1,411,6,Platinum,1,Two
2241,15398,16,73,1345.5300000000002,1,3,3,133,7,Gold,0,One
2242,15399,1,50,815.77,1,3,3,133,7,Gold,2,Three
2243,15400,92,12,716.2,3,1,3,313,7,Gold,1,Two
2244,15402,148,42,626.77,4,3,2,432,9,Silver,0,One
2245,15405,189,8,349.1,4,1,2,412,7,Gold,1,Two
2246,15406,31,53,510.71,2,3,2,232,7,Gold,2,Three
2247,15407,33,153,1056.44,2,4,3,243,9,Silver,0,One
2248,15408,264,34,267.18,4,2,1,421,7,Gold,1,Two
2249,15410,84,122,3450.8400000000006,3,4,4,344,11,Bronze,0,One
2250,15411,26,99,1358.88,2,3,3,233,8,Gold,0,One
2251,15412,171,10,190.53,4,1,1,411,6,Platinum,1,Two
2252,15414,9,39,774.9,1,2,3,123,6,Platinum,2,Three
2253,15415,313,48,572.81,4,3,2,432,9,Silver,0,One
2254,15416,64,192,3984.3199999999997,3,4,4,344,11,Bronze,0,One
2255,15417,85,28,508.80000000000007,3,2,2,322,7,Gold,0,One
2256,15419,24,8,135.86,2,1,1,211,4,Platinum,1,Two
2257,15421,58,53,950.3599999999999,3,3,3,333,9,Silver,0,One
2258,15422,323,6,97.7,4,1,1,411,6,Platinum,1,Two
2259,15423,38,2,43.5,2,1,1,211,4,Platinum,1,Two
2260,15424,254,17,383.34000000000003,4,1,2,412,7,Gold,1,Two
2261,15426,19,292,1447.3900000000003,2,4,3,243,9,Silver,3,Four
2262,15427,33,306,1483.14,2,4,3,243,9,Silver,0,One
2263,15428,15,6,93.78,1,1,1,111,3,Platinum,2,Three
2264,15429,26,82,397.34999999999997,2,3,2,232,7,Gold,2,Three
2265,15432,23,10,171.19,2,1,1,211,4,Platinum,2,Three
2266,15433,213,41,533.3,4,2,2,422,8,Gold,0,One
2267,15434,8,55,1041.48,1,3,3,133,7,Gold,2,Three
2268,15435,22,29,149.29000000000002,2,2,1,221,5,Platinum,2,Three
2269,15436,12,329,1122.5300000000002,1,4,3,143,8,Gold,3,Four
2270,15437,262,45,200.16,4,3,1,431,8,Gold,1,Two
2271,15438,131,25,156.57999999999998,3,2,1,321,6,Platinum,1,Two
2272,15440,54,62,383.68,3,3,2,332,8,Gold,0,One
2273,15442,248,2,594.0,4,1,2,412,7,Gold,1,Two
2274,15443,1,382,3236.9100000000003,1,4,4,144,9,Silver,3,Four
2275,15444,9,219,1418.2600000000002,1,4,3,143,8,Gold,3,Four
2276,15445,264,5,113.5,4,1,1,411,6,Platinum,1,Two
2277,15447,330,9,155.17000000000002,4,1,1,411,6,Platinum,1,Two
2278,15448,312,28,494.64,4,2,2,422,8,Gold,1,Two
2279,15449,26,60,974.5200000000001,2,3,3,233,8,Gold,0,One
2280,15450,30,30,429.84000000000003,2,2,2,222,6,Platinum,2,Three
2281,15452,29,58,538.7299999999999,2,3,2,232,7,Gold,2,Three
2282,15453,1,286,1388.37,1,4,3,143,8,Gold,3,Four
2283,15454,362,25,179.10000000000002,4,2,1,421,7,Gold,1,Two
2284,15456,283,60,447.22,4,3,2,432,9,Silver,0,One
2285,15457,262,58,237.07000000000002,4,3,1,431,8,Gold,1,Two
2286,15458,25,7,161.64,2,1,1,211,4,Platinum,1,Two
2287,15460,354,58,216.76,4,3,1,431,8,Gold,1,Two
2288,15462,94,11,234.6,3,1,1,311,5,Platinum,1,Two
2289,15463,29,7,126.14,2,1,1,211,4,Platinum,1,Two
2290,15464,338,157,1048.85,4,4,3,443,11,Bronze,0,One
2291,15465,19,97,7354.62,2,3,4,234,9,Silver,3,Four
2292,15466,85,57,334.53000000000003,3,3,2,332,8,Gold,0,One
2293,15467,9,52,524.88,1,3,2,132,6,Platinum,2,Three
2294,15468,51,24,467.51,3,2,2,322,7,Gold,2,Three
2295,15469,50,24,538.55,2,2,2,222,6,Platinum,2,Three
2296,15471,2,77,469.4799999999999,1,3,2,132,6,Platinum,2,Three
2297,15472,113,76,371.56000000000006,3,3,2,332,8,Gold,0,One
2298,15473,14,11,1771.2,1,1,4,114,6,Platinum,2,Three
2299,15475,77,29,454.10999999999996,3,2,2,322,7,Gold,0,One
2300,15478,40,46,1441.4199999999998,2,3,3,233,8,Gold,0,One
2301,15480,116,45,905.5,3,3,3,333,9,Silver,0,One
2302,15482,15,98,11054.960000000001,1,3,4,134,8,Gold,3,Four
2303,15483,161,88,233.81,4,3,1,431,8,Gold,0,One
2304,15484,1,188,3594.31,1,4,4,144,9,Silver,3,Four
2305,15485,30,86,2575.0,2,3,4,234,9,Silver,0,One
2306,15488,92,2,91.32,3,1,1,311,5,Platinum,1,Two
2307,15489,22,50,1134.28,2,3,3,233,8,Gold,0,One
2308,15491,95,154,3100.09,3,4,4,344,11,Bronze,0,One
2309,15492,28,35,659.4599999999998,2,2,2,222,6,Platinum,2,Three
2310,15493,32,297,2001.8000000000002,2,4,4,244,10,Bronze,3,Four
2311,15494,21,125,1299.23,2,4,3,243,9,Silver,0,One
2312,15497,17,15,1262.2,1,1,3,113,5,Platinum,2,Three
2313,15498,2,512,13316.400000000001,1,4,4,144,9,Silver,3,Four
2314,15500,8,68,1131.5600000000002,1,3,3,133,7,Gold,2,Three
2315,15502,15,213,10384.93,1,4,4,144,9,Silver,3,Four
2316,15503,362,70,147.09,4,3,1,431,8,Gold,1,Two
2317,15504,81,13,52.83,3,1,1,311,5,Platinum,1,Two
2318,15505,52,97,3610.96,3,3,4,334,10,Bronze,0,One
2319,15506,22,164,979.26,2,4,3,243,9,Silver,0,One
2320,15507,171,46,492.36000000000007,4,3,2,432,9,Silver,0,One
2321,15508,189,92,1000.2700000000001,4,3,3,433,10,Bronze,0,One
2322,15510,330,1,250.0,4,1,1,411,6,Platinum,1,Two
2323,15511,11,160,909.23,1,4,3,143,8,Gold,3,Four
2324,15512,155,7,121.0,4,1,1,411,6,Platinum,1,Two
2325,15513,33,308,14758.220000000001,2,4,4,244,10,Bronze,3,Four
2326,15514,12,178,4139.46,1,4,4,144,9,Silver,3,Four
2327,15516,44,15,62.43,2,1,1,211,4,Platinum,1,Two
2328,15517,233,27,267.03000000000003,4,2,1,421,7,Gold,1,Two
2329,15518,64,214,1942.45,3,4,4,344,11,Bronze,0,One
2330,15520,1,18,343.5,1,2,2,122,5,Platinum,2,Three
2331,15521,40,185,3000.2000000000003,2,4,4,244,10,Bronze,0,One
2332,15522,32,57,398.84000000000003,2,3,2,232,7,Gold,2,Three
2333,15523,84,10,412.01,3,1,2,312,6,Platinum,1,Two
2334,15524,24,1,440.0,2,1,2,212,5,Platinum,1,Two
2335,15525,2,178,825.92,1,4,3,143,8,Gold,3,Four
2336,15526,33,4,148.44000000000003,2,1,1,211,4,Platinum,1,Two
2337,15527,18,163,2429.7800000000007,2,4,4,244,10,Bronze,3,Four
2338,15528,254,26,229.32999999999998,4,2,1,421,7,Gold,1,Two
2339,15529,22,672,3995.23,2,4,4,244,10,Bronze,3,Four
2340,15530,21,108,1502.3500000000004,2,4,3,243,9,Silver,0,One
2341,15531,8,228,2007.4399999999996,1,4,4,144,9,Silver,3,Four
2342,15532,25,256,1580.93,2,4,3,243,9,Silver,3,Four
2343,15533,19,83,807.57,2,3,3,233,8,Gold,2,Three
2344,15535,173,75,536.4000000000002,4,3,2,432,9,Silver,0,One
2345,15537,163,24,110.92000000000002,4,2,1,421,7,Gold,1,Two
2346,15539,7,41,538.4599999999999,1,2,2,122,5,Platinum,2,Three
2347,15540,11,15,213.3,1,1,1,111,3,Platinum,2,Three
2348,15541,114,29,85.12999999999998,3,2,1,321,6,Platinum,1,Two
2349,15543,288,28,127.86,4,2,1,421,7,Gold,1,Two
2350,15544,9,259,3546.71,1,4,4,144,9,Silver,3,Four
2351,15545,54,81,292.71999999999997,3,3,1,331,7,Gold,0,One
2352,15547,7,702,4954.84,1,4,4,144,9,Silver,3,Four
2353,15549,77,115,1693.2599999999998,3,4,4,344,11,Bronze,0,One
2354,15550,4,61,575.6300000000002,1,3,2,132,6,Platinum,2,Three
2355,15551,36,29,436.05999999999995,2,2,2,222,6,Platinum,2,Three
2356,15552,217,17,90.12,4,1,1,411,6,Platinum,1,Two
2357,15553,60,56,437.23,3,3,2,332,8,Gold,0,One
2358,15554,277,14,217.2,4,1,1,411,6,Platinum,1,Two
2359,15555,12,899,4805.17,1,4,4,144,9,Silver,3,Four
2360,15556,24,31,279.77,2,2,1,221,5,Platinum,2,Three
2361,15557,28,20,473.65,2,2,2,222,6,Platinum,2,Three
2362,15561,11,27,800.5899999999999,1,2,3,123,6,Platinum,2,Three
2363,15562,351,1,134.55,4,1,1,411,6,Platinum,1,Two
2364,15563,22,113,1400.44,2,4,3,243,9,Silver,0,One
2365,15565,50,8,173.16,2,1,1,211,4,Platinum,1,Two
2366,15567,18,7,186.01000000000002,2,1,1,211,4,Platinum,2,Three
2367,15568,2,53,758.29,1,3,3,133,7,Gold,2,Three
2368,15569,103,31,1375.71,3,2,3,323,8,Gold,0,One
2369,15570,7,323,4165.52,1,4,4,144,9,Silver,3,Four
2370,15571,11,57,650.4300000000001,1,3,2,132,6,Platinum,2,Three
2371,15572,4,215,2552.86,1,4,4,144,9,Silver,3,Four
2372,15573,31,104,607.45,2,4,2,242,8,Gold,0,One
2373,15574,177,168,702.25,4,4,3,443,11,Bronze,0,One
2374,15576,37,45,940.6700000000001,2,3,3,233,8,Gold,0,One
2375,15577,151,39,258.88,4,2,1,421,7,Gold,1,Two
2376,15578,162,13,127.1,4,1,1,411,6,Platinum,1,Two
2377,15579,68,51,348.59999999999997,3,3,2,332,8,Gold,0,One
2378,15581,120,150,3679.9700000000003,3,4,4,344,11,Bronze,0,One
2379,15582,24,44,682.91,2,3,3,233,8,Gold,2,Three
2380,15584,23,123,725.11,2,4,3,243,9,Silver,0,One
2381,15585,176,31,455.3,4,2,2,422,8,Gold,1,Two
2382,15587,50,9,913.6800000000001,2,1,3,213,6,Platinum,1,Two
2383,15589,255,29,478.53,4,2,2,422,8,Gold,1,Two
2384,15592,46,24,388.58,2,2,2,222,6,Platinum,2,Three
2385,15593,70,5,199.8,3,1,1,311,5,Platinum,1,Two
2386,15594,15,103,1771.7800000000002,1,4,4,144,9,Silver,3,Four
2387,15596,100,77,1406.5900000000001,3,3,3,333,9,Silver,0,One
2388,15597,35,22,324.57,2,2,2,222,6,Platinum,2,Three
2389,15598,53,14,240.68,3,1,1,311,5,Platinum,1,Two
2390,15599,26,52,761.7399999999999,2,3,3,233,8,Gold,2,Three
2391,15601,11,410,6776.56,1,4,4,144,9,Silver,3,Four
2392,15602,8,47,1297.8700000000001,1,3,3,133,7,Gold,2,Three
2393,15603,78,2,48.480000000000004,3,1,1,311,5,Platinum,1,Two
2394,15604,52,17,216.39,3,1,1,311,5,Platinum,1,Two
2395,15605,36,67,1198.23,2,3,3,233,8,Gold,0,One
2396,15606,61,77,2920.16,3,3,4,334,10,Bronze,0,One
2397,15607,336,13,104.76,4,1,1,411,6,Platinum,1,Two
2398,15608,28,60,1093.68,2,3,3,233,8,Gold,0,One
2399,15609,184,16,298.48,4,1,1,411,6,Platinum,1,Two
2400,15610,51,6,112.46,3,1,1,311,5,Platinum,1,Two
2401,15611,9,43,1591.4500000000003,1,3,3,133,7,Gold,2,Three
2402,15612,36,6,195.15,2,1,1,211,4,Platinum,1,Two
2403,15615,10,423,10399.74,1,4,4,144,9,Silver,3,Four
2404,15618,32,45,776.8500000000001,2,3,3,233,8,Gold,0,One
2405,15619,10,3,336.4,1,1,2,112,4,Platinum,2,Three
2406,15620,56,100,1553.1799999999998,3,3,3,333,9,Silver,0,One
2407,15621,4,16,1293.0299999999997,1,1,3,113,5,Platinum,2,Three
2408,15622,43,185,3709.56,2,4,4,244,10,Bronze,0,One
2409,15623,141,19,301.03,3,2,1,321,6,Platinum,1,Two
2410,15624,116,34,588.13,3,2,2,322,7,Gold,0,One
2411,15625,103,64,1534.26,3,3,3,333,9,Silver,0,One
2412,15626,74,49,675.8000000000001,3,3,3,333,9,Silver,0,One
2413,15628,4,155,2870.24,1,4,4,144,9,Silver,3,Four
2414,15630,45,60,1186.35,2,3,3,233,8,Gold,0,One
2415,15632,15,167,3285.3100000000004,1,4,4,144,9,Silver,3,Four
2416,15634,17,15,243.55,1,1,1,111,3,Platinum,2,Three
2417,15636,89,25,724.76,3,2,3,323,8,Gold,0,One
2418,15637,52,15,223.35999999999999,3,1,1,311,5,Platinum,1,Two
2419,15639,134,25,425.32,3,2,2,322,7,Gold,1,Two
2420,15640,4,484,12515.66,1,4,4,144,9,Silver,3,Four
2421,15641,105,119,1887.2,3,4,4,344,11,Bronze,0,One
2422,15643,191,33,664.0,4,2,2,422,8,Gold,0,One
2423,15644,166,238,812.9999999999999,4,4,3,443,11,Bronze,0,One
2424,15645,18,52,612.01,2,3,2,232,7,Gold,2,Three
2425,15646,157,35,447.64,4,2,2,422,8,Gold,1,Two
2426,15648,204,25,657.35,4,2,2,422,8,Gold,1,Two
2427,15649,336,2,816.0,4,1,3,413,8,Gold,1,Two
2428,15651,36,32,646.3,2,2,2,222,6,Platinum,2,Three
2429,15652,91,21,337.74,3,2,2,322,7,Gold,1,Two
2430,15653,92,6,877.44,3,1,3,313,7,Gold,1,Two
2431,15654,9,21,922.5300000000001,1,2,3,123,6,Platinum,2,Three
2432,15655,243,34,560.6700000000001,4,2,2,422,8,Gold,0,One
2433,15656,45,47,748.5,2,3,3,233,8,Gold,0,One
2434,15657,22,1,30.0,2,1,1,211,4,Platinum,1,Two
2435,15658,190,48,1024.1,4,3,3,433,10,Bronze,0,One
2436,15659,43,11,306.45000000000005,2,1,1,211,4,Platinum,1,Two
2437,15660,25,90,1600.86,2,3,3,233,8,Gold,0,One
2438,15661,317,5,309.8,4,1,2,412,7,Gold,1,Two
2439,15663,106,9,138.14000000000001,3,1,1,311,5,Platinum,1,Two
2440,15664,50,17,386.42999999999995,2,1,2,212,5,Platinum,1,Two
2441,15665,168,116,2242.01,4,4,4,444,12,Bronze,0,One
2442,15667,39,13,301.32,2,1,1,211,4,Platinum,1,Two
2443,15668,217,1,76.32,4,1,1,411,6,Platinum,1,Two
2444,15669,40,33,684.34,2,2,3,223,7,Gold,0,One
2445,15670,296,12,173.04999999999998,4,1,1,411,6,Platinum,1,Two
2446,15671,18,78,2657.13,2,3,4,234,9,Silver,3,Four
2447,15673,88,155,2881.02,3,4,4,344,11,Bronze,0,One
2448,15674,73,114,2446.6000000000004,3,4,4,344,11,Bronze,0,One
2449,15675,81,21,323.69,3,2,2,322,7,Gold,1,Two
2450,15676,18,202,3435.76,2,4,4,244,10,Bronze,3,Four
2451,15677,49,33,657.23,2,2,2,222,6,Platinum,0,One
2452,15678,52,12,352.70000000000005,3,1,2,312,6,Platinum,1,Two
2453,15679,24,110,781.2800000000001,2,4,3,243,9,Silver,0,One
2454,15680,9,78,1333.6799999999998,1,3,3,133,7,Gold,3,Four
2455,15681,25,53,1426.16,2,3,3,233,8,Gold,0,One
2456,15683,117,10,193.75,3,1,1,311,5,Platinum,1,Two
2457,15687,8,166,2993.1000000000004,1,4,4,144,9,Silver,3,Four
2458,15689,119,9,254.1,3,1,1,311,5,Platinum,1,Two
2459,15690,4,19,239.76,1,2,1,121,4,Platinum,2,Three
2460,15691,252,2,136.8,4,1,1,411,6,Platinum,1,Two
2461,15692,28,12,191.04,2,1,1,211,4,Platinum,2,Three
2462,15694,1,78,6479.4,1,3,4,134,8,Gold,3,Four
2463,15695,266,22,409.98,4,2,2,422,8,Gold,1,Two
2464,15696,33,171,2736.46,2,4,4,244,10,Bronze,0,One
2465,15699,17,18,309.6499999999999,1,2,2,122,5,Platinum,2,Three
2466,15700,172,86,696.6799999999998,4,3,3,433,10,Bronze,0,One
2467,15701,2,237,1542.1399999999999,1,4,3,143,8,Gold,3,Four
2468,15703,264,5,211.5,4,1,1,411,6,Platinum,1,Two
2469,15704,140,117,2293.62,3,4,4,344,11,Bronze,0,One
2470,15705,201,6,143.10000000000002,4,1,1,411,6,Platinum,1,Two
2471,15706,63,55,1060.56,3,3,3,333,9,Silver,0,One
2472,15707,35,214,945.5799999999998,2,4,3,243,9,Silver,0,One
2473,15708,40,288,3364.24,2,4,4,244,10,Bronze,3,Four
2474,15709,283,6,133.25,4,1,1,411,6,Platinum,1,Two
2475,15712,9,53,1072.36,1,3,3,133,7,Gold,2,Three
2476,15713,143,19,356.7,4,2,2,422,8,Gold,1,Two
2477,15714,11,35,330.87999999999994,1,2,2,122,5,Platinum,2,Three
2478,15716,145,118,1118.81,4,4,3,443,11,Bronze,0,One
2479,15717,234,7,150.3,4,1,1,411,6,Platinum,1,Two
2480,15719,32,937,5045.610000000001,2,4,4,244,10,Bronze,3,Four
2481,15720,24,128,598.73,2,4,2,242,8,Gold,0,One
2482,15721,11,91,507.08,1,3,2,132,6,Platinum,2,Three
2483,15722,35,69,2222.56,2,3,4,234,9,Silver,0,One
2484,15723,364,41,203.10000000000002,4,2,1,421,7,Gold,1,Two
2485,15724,201,11,218.25,4,1,1,411,6,Platinum,1,Two
2486,15725,15,32,415.25,1,2,2,122,5,Platinum,2,Three
2487,15727,16,302,5178.959999999999,1,4,4,144,9,Silver,3,Four
2488,15729,212,5,85.0,4,1,1,411,6,Platinum,1,Two
2489,15730,65,70,1120.88,3,3,3,333,9,Silver,0,One
